policyId,policyType,lookbackSessions,thresholdPct,retentionFraction,direction,scenarioId,isSelectionScenario,selectionEligible,selectionScore,selectionRank,selectionUsedHoldout,incrementalAnnualizedTurnover,trainSessions,trainTotalReturnPct,trainCagrPct,trainSharpe,trainMaxDrawdownPct,trainCalmar,trainTotalTurnover,trainGasTurnover,trainIndexTurnover,trainOpenGasTurnover,trainCloseGasTurnover,trainTradingCostPct,trainOpenTradingCostPct,trainCloseTradingCostPct,trainGuardedSessions,validationSessions,validationTotalReturnPct,validationCagrPct,validationSharpe,validationMaxDrawdownPct,validationCalmar,validationTotalTurnover,validationGasTurnover,validationIndexTurnover,validationOpenGasTurnover,validationCloseGasTurnover,validationTradingCostPct,validationOpenTradingCostPct,validationCloseTradingCostPct,validationGuardedSessions,preHoldoutSessions,preHoldoutTotalReturnPct,preHoldoutCagrPct,preHoldoutSharpe,preHoldoutMaxDrawdownPct,preHoldoutCalmar,preHoldoutTotalTurnover,preHoldoutGasTurnover,preHoldoutIndexTurnover,preHoldoutOpenGasTurnover,preHoldoutCloseGasTurnover,preHoldoutTradingCostPct,preHoldoutOpenTradingCostPct,preHoldoutCloseTradingCostPct,preHoldoutGuardedSessions,holdoutSessions,holdoutTotalReturnPct,holdoutCagrPct,holdoutSharpe,holdoutMaxDrawdownPct,holdoutCalmar,holdoutTotalTurnover,holdoutGasTurnover,holdoutIndexTurnover,holdoutOpenGasTurnover,holdoutCloseGasTurnover,holdoutTradingCostPct,holdoutOpenTradingCostPct,holdoutCloseTradingCostPct,holdoutGuardedSessions,allSessions,allTotalReturnPct,allCagrPct,allSharpe,allMaxDrawdownPct,allCalmar,allTotalTurnover,allGasTurnover,allIndexTurnover,allOpenGasTurnover,allCloseGasTurnover,allTradingCostPct,allOpenTradingCostPct,allCloseTradingCostPct,allGuardedSessions
gap-ma40-threshold2p5-cash-flat,lagged-mean-absolute-gap,40,2.5,,,baseline,true,true,2.32785095,10,false,10.36350193,753,63.55466969,17.94035621,0.92500386,-23.36824347,0.76772378,144.71188626,90.82551719,53.88636907,63.35478515,27.47073205,3.4454274,2.56569768,0.87972972,276,252,36.0493287,36.19323176,1.80666032,-9.08461953,3.98401184,71.27027498,43.31198133,27.95829365,33.75045931,9.56152202,1.66785863,1.36010189,0.30775674,42,1005,122.51503016,22.20198068,1.12802827,-23.36824347,0.95009198,215.98216124,134.13749852,81.84466272,97.10524446,37.03225406,5.11328602,3.92579957,1.18748646,318,382,68.6974143,40.81805387,1.87447264,-15.57516444,2.62071415,90.75337362,60.01090782,30.7424658,40.78158142,19.2293264,2.23051084,1.61368439,0.61682645,103,1387,275.37710231,27.06558503,1.33339078,-23.36824347,1.15822077,306.73553486,194.14840634,112.58712852,137.88682588,56.26158047,7.34379686,5.53948396,1.80431291,421
gap-ma40-threshold2p5-cash-flat,lagged-mean-absolute-gap,40,2.5,,,elevated,false,false,,,false,,753,60.04036168,17.08424772,0.88859181,-23.66026195,0.72206503,144.71770267,90.82892926,53.88877341,63.35564055,27.47328871,5.61942367,4.24484613,1.37457754,276,252,34.61428744,34.75176558,1.74773835,-9.11535815,3.81244105,71.27325129,43.31382074,27.95943055,33.75131359,9.56250715,2.72850441,2.24763445,0.48086996,42,1005,115.4371925,21.21571907,1.08643158,-23.66026195,0.8966815,215.99095396,134.14275,81.84820397,97.10695414,37.03579586,8.34792807,6.49248058,1.85544749,318,382,66.38540063,39.55177464,1.82792326,-15.68916097,2.52096175,90.75751133,60.0134519,30.74405943,40.78234128,19.23111061,3.61984749,2.65605615,0.96379134,103,1387,258.45603584,26.00867704,1.2904049,-23.66026195,1.09925567,306.74846529,194.15620189,112.5922634,137.88929543,56.26690647,11.96777556,9.14853674,2.81923883,421
gap-ma40-threshold2p5-cash-flat,lagged-mean-absolute-gap,40,2.5,,,stress,false,false,,,false,,753,49.70771778,14.49243836,0.77666206,-24.76408883,0.58521993,144.7319905,90.8395108,53.89247971,63.35900099,27.48050981,11.77848365,9.02932951,2.74915414,276,252,29.92872376,30.04559427,1.55035696,-9.22069229,3.25849658,71.28621873,43.31991482,27.96630391,33.75463187,9.56528296,5.73748688,4.77574674,0.96174015,42,1005,94.51332708,18.15052578,0.95484669,-24.76408883,0.73293736,216.01820924,134.15942562,81.85878361,97.11363286,37.04579276,17.51597053,13.80507625,3.71089428,318,382,59.39139492,35.68361599,1.68307744,-16.04941549,2.22335923,90.76795062,60.02091141,30.7470392,40.78478007,19.23613134,7.54777239,5.6201905,1.92758189,103,1387,210.03750534,22.74056706,1.15505766,-24.76408883,0.91828806,306.78615985,194.18033703,112.60582282,137.89841293,56.2819241,25.06374292,19.42526675,5.63847617,421
gap-ma40-threshold2p75-cash-flat,lagged-mean-absolute-gap,40,2.75,,,baseline,true,true,0.69265269,26,false,8.9243779,753,62.270952,17.62906451,0.91208902,-23.53530955,0.74904749,141.3123764,87.43036593,53.88201047,62.4509621,24.97940382,3.33709273,2.53689117,0.80020156,219,252,30.17756358,30.29551405,1.54450177,-11.48007227,2.63896545,68.93042118,40.94171824,27.98870294,33.72962868,7.21208956,1.59021778,1.358439,0.23177878,30,1005,111.24037171,20.61939303,1.05922206,-23.53530955,0.8761046,210.24279758,128.37208416,81.87071341,96.18059078,32.19149338,4.92731051,3.89533017,1.03198034,249,382,68.22408924,40.5593064,1.83172567,-17.49442016,2.31841387,88.05677559,57.27842392,30.77835168,40.94785647,16.33056745,2.1438331,1.61912066,0.52471244,85,1387,255.35719142,25.81071072,1.27445687,-23.53530955,1.09668032,298.29957317,185.65050808,112.64906509,137.12844725,48.52206083,7.07114361,5.51445084,1.55669278,334
gap-ma40-threshold2p75-cash-flat,lagged-mean-absolute-gap,40,2.75,,,elevated,false,false,,,false,,753,58.88165941,16.79924372,0.87671922,-24.10506954,0.69691745,141.31824798,87.43354794,53.88470005,62.4518426,24.98170533,5.45011702,4.19980217,1.25031485,219,252,28.86474578,28.97701726,1.48852144,-11.54520834,2.50987392,68.93323459,40.9431555,27.99007909,33.73036337,7.21279213,2.60729671,2.24514232,0.36215439,30,1005,104.74244649,19.67834287,1.01908413,-24.10506954,0.81635703,210.25148257,128.37670344,81.87477914,96.18220597,32.19449747,8.05741373,6.44494449,1.61246924,249,382,65.99624902,39.33804213,1.787684,-17.59012297,2.23637107,88.0610038,57.28091649,30.78008731,40.94884413,16.33207236,3.48456803,2.6647048,0.81986323,85,1387,239.86478132,24.79925308,1.23320085,-24.10506954,1.02879824,298.31248637,185.65761993,112.65486644,137.13105011,48.52656982,11.54198176,9.10964929,2.43233247,334
gap-ma40-threshold2p75-cash-flat,lagged-mean-absolute-gap,40,2.75,,,stress,false,false,,,false,,753,48.8773117,14.27904166,0.7676656,-25.68833693,0.55585699,141.3326812,87.44348215,53.88919905,62.4552747,24.98820745,11.43982714,8.93919797,2.50062917,219,252,24.43226814,24.52570917,1.29511787,-11.75944723,2.08561752,68.94638331,40.94835537,27.99802794,33.73349828,7.21485709,5.49535194,4.77104296,0.72430898,30,1005,85.25141569,16.71432423,0.8904778,-25.68833693,0.65065809,210.27906451,128.39183752,81.88722699,96.18877298,32.20306454,16.93517908,13.71024093,3.22493815,249,382,59.05887988,35.49826861,1.64618467,-17.95320116,1.9772668,88.0726486,57.28859842,30.78405018,40.95224451,16.33635391,7.27767602,5.63795022,1.63972581,85,1387,194.65882676,21.61498075,1.10092426,-25.68833693,0.84143169,298.35171311,185.68043594,112.67127716,137.14101749,48.53941845,24.21285511,19.34819114,4.86466396,334
gap-ma40-threshold3-cash-flat,lagged-mean-absolute-gap,40,3,,,baseline,true,false,-0.11861981,42,false,3.90603444,753,64.15052746,18.08429552,0.90500446,-27.43802964,0.659096,129.99782986,76.11866452,53.87916534,59.64196067,16.47670385,2.97409213,2.44590828,0.52818384,147,252,25.0702527,25.16637098,1.26147293,-11.46420986,2.19521199,60.23133605,32.24024199,27.99109407,31.98917551,0.25106648,1.31040966,1.30229734,0.00811232,3,1005,105.3034795,19.760469,0.98935438,-27.43802964,0.72018542,190.22916592,108.35890651,81.87025941,91.63113618,16.72777033,4.28450179,3.74820562,0.53629617,150,382,81.69654882,47.82930235,2.06101358,-16.35908572,2.92371488,85.31881588,54.51979973,30.79901615,39.89489403,14.6249057,2.05673939,1.58587776,0.47086163,77,1387,273.02933685,26.92130236,1.2820195,-27.43802964,0.98116748,275.5479818,162.87870624,112.66927556,131.52603021,31.35267603,6.34124118,5.33408338,1.0071578,227
gap-ma40-threshold3-cash-flat,lagged-mean-absolute-gap,40,3,,,elevated,false,false,,,false,,753,61.05086549,17.33168222,0.87418373,-27.83708069,0.62261134,130.00333425,76.12118048,53.88215378,59.64297223,16.47820824,4.88289986,4.05761267,0.82528719,147,252,23.99667312,24.08829269,1.21612099,-11.52043891,2.09091797,60.23396821,32.24111824,27.99284997,31.9900423,0.25107594,2.17009908,2.15742357,0.0126755,3,1005,99.69771523,18.93219456,0.95512864,-27.83708069,0.68010704,190.23730246,108.36229871,81.87500375,91.63301453,16.72928418,7.05299894,6.21503625,0.83796269,150,382,79.38106313,46.59343371,2.01945607,-16.43980105,2.83418477,85.32243561,54.52185329,30.80058232,39.8956489,14.6262044,3.34856806,2.61284666,0.7357214,77,1387,258.21988464,25.99364022,1.24571659,-27.83708069,0.93377752,275.55973807,162.88415201,112.67558607,131.52866343,31.35548858,10.401567,8.82788291,1.57368409,227
gap-ma40-threshold3-cash-flat,lagged-mean-absolute-gap,40,3,,,stress,false,false,,,false,,753,51.60303815,14.97656553,0.7765001,-29.00788767,0.51629287,130.01135158,76.12937487,53.88197671,59.64677243,16.48260244,10.3051051,8.65453119,1.65057391,147,252,19.95515892,20.03013281,1.04269038,-11.71000642,1.71051425,60.24707101,32.24523865,28.00183235,31.99413567,0.25110298,4.62108018,4.59572918,0.025351,3,1005,81.85566534,16.17427481,0.83958099,-29.00788767,0.55758196,190.25842259,108.37461352,81.88380907,91.6409081,16.73370543,14.92618528,13.25026037,1.67592492,150,382,72.00863485,42.62120492,1.88321756,-16.77559845,2.54066673,85.33254312,54.52865676,30.80388637,39.89880071,14.62985605,7.00584228,5.53439977,1.47144251,77,1387,212.80744734,22.93842151,1.12432011,-29.00788767,0.79076497,275.59096571,162.90327028,112.68769543,131.53970881,31.36356147,21.93202756,18.78466014,3.14736742,227
gap-ma40-threshold3p25-cash-flat,lagged-mean-absolute-gap,40,3.25,,,baseline,true,false,-0.0904788,41,false,1.40647586,753,61.93139983,17.54645217,0.87989524,-29.32721604,0.59829928,120.02055963,66.09789657,53.92266307,59.34505459,6.75284197,2.6527643,2.43625256,0.21651174,74,252,25.90869718,26.00835097,1.29582675,-11.46420986,2.26865622,60.24012861,32.24402964,27.99609898,32.24402964,0,1.31061452,1.31061452,0,0,1005,103.88571584,19.55260542,0.97794608,-29.32721604,0.66670513,180.26068824,98.3419262,81.91876204,91.58908423,6.75284197,3.96337881,3.74686708,0.21651174,74,382,90.58092838,52.52167559,2.18136254,-16.68178888,3.14844385,76.57693542,45.75962191,30.81731351,36.82732975,8.93229216,1.77539139,1.48866392,0.28672747,54,1387,288.5672901,27.86272277,1.30994356,-29.32721604,0.95006368,256.83762366,144.10154811,112.73607555,128.41641398,15.68513413,5.73877021,5.235531,0.50323921,128
gap-ma40-threshold3p25-cash-flat,lagged-mean-absolute-gap,40,3.25,,,elevated,false,false,,,false,,753,59.16031068,16.86790892,0.85212434,-29.63855641,0.56912046,120.0259767,66.09949749,53.92647921,59.34609518,6.75340231,4.38095567,4.0426561,0.33829957,74,252,24.82777486,24.92287428,1.25046846,-11.52043891,2.16336152,60.24283955,32.24490591,27.99793364,32.24490591,0,2.17045073,2.17045073,0,0,1005,98.67627429,18.77940129,0.94606826,-29.63855641,0.6336139,180.26881625,98.3444034,81.92441285,91.59100109,6.75340231,6.55140639,6.21310682,0.33829957,74,382,88.44762765,51.40197144,2.14531656,-16.75669419,3.06754846,76.58057966,45.76125013,30.81932953,36.8281383,8.93311183,2.90915784,2.46114624,0.4480116,54,1387,274.4007256,27.0056715,1.27687755,-29.63855641,0.9111669,256.84939591,144.10565354,112.74374238,128.41913939,15.68651414,9.46056423,8.67425306,0.78631117,128
gap-ma40-threshold3p25-cash-flat,lagged-mean-absolute-gap,40,3.25,,,stress,false,false,,,false,,753,50.10157528,14.59337639,0.75781548,-30.71111402,0.47518225,120.0352303,66.10544202,53.92978828,59.3504286,6.75501342,9.30170991,8.62511104,0.67659887,74,252,20.75875696,20.83700372,1.07704439,-11.71000642,1.77941864,60.25616145,32.24902638,28.00713507,32.24902638,0,4.62186541,4.62186541,0,0,1005,81.26079649,16.07889247,0.83317146,-30.71111402,0.52355289,180.29139176,98.3544684,81.93692336,91.59945498,6.75501342,13.92357532,13.24697645,0.67659887,74,382,81.49616578,47.72256569,2.02497003,-17.07500279,2.79487894,76.59077453,45.76686889,30.82390564,36.83144416,8.93542472,6.12752797,5.2315053,0.89602266,54,1387,228.9813957,24.06588293,1.1617993,-30.71111402,0.78362129,256.88216628,144.12133728,112.760829,128.43089914,15.69043814,20.05110329,18.47848175,1.57262153,128
gap-ma40-threshold3p5-cash-flat,lagged-mean-absolute-gap,40,3.5,,,baseline,true,true,0.03184334,31,false,0.374638,753,67.32091541,18.84437324,0.93299112,-28.33970707,0.66494594,115.90549196,61.96999834,53.93549362,58.223638,3.74636033,2.52167714,2.40078118,0.12089597,47,252,25.90869718,26.00835097,1.29582675,-11.46420986,2.26865622,60.24012861,32.24402964,27.99609898,32.24402964,0,1.31061452,1.31061452,0,0,1005,110.67158469,20.53789274,1.01855404,-28.33970707,0.72470378,176.14562057,94.21402797,81.9315926,90.46766764,3.74636033,3.83229166,3.7113957,0.12089597,47,382,89.01213357,51.69868741,2.15830564,-16.68178888,3.09910932,71.80043932,40.99686771,30.80357161,36.64565708,4.35121063,1.62197636,1.48242785,0.13954851,26,1387,298.19485705,28.43068023,1.33272553,-28.33970707,1.0032101,247.94605989,135.21089568,112.73516421,127.11332472,8.09757096,5.45426802,5.19382355,0.26044448,73
gap-ma40-threshold3p5-cash-flat,lagged-mean-absolute-gap,40,3.5,,,elevated,false,false,,,false,,753,64.58155387,18.18820078,0.90647701,-28.64150973,0.6350294,115.91092695,61.97143092,53.93949604,58.22475005,3.74668087,4.17621411,3.98731415,0.18889996,47,252,24.82777486,24.92287428,1.25046846,-11.52043891,2.16336152,60.24283955,32.24490591,27.99793364,32.24490591,0,2.17045073,2.17045073,0,0,1005,105.44349153,19.78093827,0.98763573,-28.64150973,0.69063881,176.15376651,94.21633683,81.93742967,90.46965597,3.74668087,6.34666483,6.15776487,0.18889996,47,382,87.05430208,50.6682933,2.12461879,-16.75669419,3.02376428,71.80437229,40.99842536,30.80594693,36.64672087,4.35170449,2.66940305,2.45135862,0.21804443,26,1387,284.29088924,27.60674266,1.30105414,-28.64150973,0.96387177,247.9581388,135.21476219,112.74337661,127.11637683,8.09838536,9.01606789,8.60912349,0.40694439,73
gap-ma40-threshold3p5-cash-flat,lagged-mean-absolute-gap,40,3.5,,,stress,false,false,,,false,,753,55.39899786,15.93421492,0.81413882,-29.72070261,0.53613184,115.92025132,61.97721315,53.94303817,58.22962148,3.74759167,8.89246532,8.51466547,0.37779985,47,252,20.75875696,20.83700372,1.07704439,-11.71000642,1.77941864,60.25616145,32.24902638,28.00713507,32.24902638,0,4.62186541,4.62186541,0,0,1005,87.65789815,17.09256915,0.87623275,-29.72070261,0.5751065,176.17641278,94.22623953,81.95017324,90.47864786,3.74759167,13.51433073,13.13653088,0.37779985,47,382,80.35767603,47.11535959,2.00712383,-17.07500279,2.75931783,71.81567213,41.00425713,30.811415,36.65091914,4.35333799,5.6480098,5.21192154,0.43608826,26,1387,238.45542399,24.70537809,1.18794876,-29.72070261,0.83125148,247.99208491,135.23049666,112.76158825,127.129567,8.10092966,19.16234053,18.34845242,0.81388811,73
gap-ma60-threshold2-cash-flat,lagged-mean-absolute-gap,60,2,,,baseline,true,true,2.53839426,9,false,13.56220432,753,70.39046661,19.57120983,1.01418038,-20.29864371,0.96416342,157.60006882,103.70904632,53.8910225,65.36141102,38.3476353,3.85909946,2.63072858,1.22837089,427,252,34.19100444,34.32659752,1.80012445,-8.74903678,3.92347162,71.13882219,43.20174563,27.93707656,32.57188821,10.62985742,1.66384809,1.32275903,0.34108906,73,1005,128.64867861,23.03783666,1.19203821,-20.29864371,1.13494463,228.73889101,146.91079195,81.82809906,97.93329923,48.97749272,5.52294755,3.95348761,1.56945995,500,382,65.74312664,39.19892761,1.8153745,-16.33734423,2.39934515,92.94275298,62.20844204,30.73431094,40.42170216,21.78673988,2.3015299,1.60184102,0.69968888,161,1387,278.96946895,27.2849311,1.36714662,-20.29864371,1.34417508,321.68164399,209.11923398,112.56241,138.35500139,70.76423259,7.82447745,5.55532862,2.26914883,661
gap-ma60-threshold2-cash-flat,lagged-mean-absolute-gap,60,2,,,elevated,false,false,,,false,,753,66.34838148,18.6122406,0.97294854,-20.62715239,0.9023175,157.6039602,103.71324953,53.89071066,65.36217978,38.35106975,6.26586145,4.34653218,1.91932926,427,252,32.77802181,32.90735572,1.73861002,-8.79399176,3.74202713,71.14142786,43.20356647,27.93786139,32.57259038,10.63097609,2.72215528,2.1892036,0.53295168,73,1005,120.87409024,21.97544027,1.14623452,-20.62715239,1.06536471,228.74538806,146.916816,81.82857206,97.93477016,48.98204584,8.98801673,6.53573578,2.45228095,500,382,63.40311241,37.90937417,1.76752128,-16.45935484,2.30321143,92.94594431,62.21108596,30.73485835,40.42232401,21.78876196,3.73073942,2.63747553,1.0932639,161,1387,260.91513796,26.16477919,1.32073725,-20.62715239,1.26846298,321.69133237,209.12790197,112.56343041,138.35709417,70.7708078,12.71875615,9.17321131,3.54554484,661
gap-ma60-threshold2-cash-flat,lagged-mean-absolute-gap,60,2,,,stress,false,false,,,false,,753,54.64952003,15.7463776,0.84761462,-22.19078357,0.70959088,157.61581586,103.72601726,53.88979861,65.36523015,38.3607871,13.07137377,9.23271684,3.83865693,427,252,28.18705334,28.29641128,1.53393735,-8.99492884,3.14581825,71.15310779,43.20960509,27.94350269,32.57545547,10.63414962,5.72452488,4.65862143,1.06590345,73,1005,98.24066273,18.71406082,1.00297314,-22.19078357,0.84332582,228.76892365,146.93562235,81.8333013,97.94068563,48.99493672,18.79589865,13.89133827,4.90456037,500,382,56.42792805,34.02699666,1.6205773,-16.80162271,2.02522085,92.95587877,62.21879399,30.73708479,40.42433691,21.79445708,7.76935583,5.5828288,2.18652703,161,1387,210.10376126,22.74531652,1.17633256,-22.19078357,1.02498934,321.72480242,209.15441634,112.57038609,138.36502254,70.7893938,26.56525448,19.47416708,7.09108741,661
gap-ma60-threshold2p25-cash-flat,lagged-mean-absolute-gap,60,2.25,,,baseline,true,true,3.34685948,2,false,12.19979928,753,65.94130883,18.51480925,0.96796451,-20.65213176,0.89650838,152.10015605,98.1956134,53.90454265,63.59837607,34.59723733,3.68269117,2.57436624,1.10832494,392,252,40.25749716,40.42053996,2.02252733,-8.74903678,4.61999886,71.20533391,43.23649507,27.96883884,32.85274661,10.38374846,1.66583297,1.33250999,0.33332298,63,1005,132.74512653,23.5867622,1.21067339,-20.65213176,1.14209819,223.30548996,141.43210846,81.87338149,96.45112268,44.98098579,5.34852415,3.90687623,1.44164792,455,382,73.50381471,43.43148161,1.94060301,-16.33734423,2.65841749,90.3995063,59.63268172,30.76682458,39.87846104,19.75422068,2.21925226,1.58462376,0.6346285,137,1387,303.82167309,28.75743468,1.4173349,-20.65213176,1.3924681,313.70499625,201.06479018,112.64020607,136.32958371,64.73520647,7.56777641,5.49149999,2.07627641,592
gap-ma60-threshold2p25-cash-flat,lagged-mean-absolute-gap,60,2.25,,,elevated,false,false,,,false,,753,62.16563123,17.60345248,0.92848429,-20.967158,0.83957265,152.10396733,98.19934713,53.9046202,63.59900193,34.6003452,5.99027137,4.25851388,1.73175749,392,252,38.78063737,38.93691278,1.96229594,-8.79399176,4.42767219,71.20806345,43.2383184,27.96974505,32.8534738,10.38484461,2.72545334,2.20463615,0.5208172,63,1005,125.05449662,22.55011226,1.16643204,-20.967158,1.07549684,223.31203078,141.43766553,81.87436526,96.45247573,44.9851898,8.71572471,6.46315003,2.25257468,455,382,71.13385507,42.14601109,1.89505437,-16.45935484,2.56061137,90.40282893,59.63524343,30.7675855,39.87918214,19.75606129,3.60232464,2.61071756,0.99160709,137,1387,285.14443608,27.6580206,1.37271008,-20.967158,1.31911156,313.71485971,201.07290896,112.64195076,136.33165786,64.74125109,12.31804936,9.07386758,3.24418177,592
gap-ma60-threshold2p25-cash-flat,lagged-mean-absolute-gap,60,2.25,,,stress,false,false,,,false,,753,51.15156777,14.86161174,0.80772767,-22.49131853,0.66077103,152.11556934,98.21081316,53.90475619,63.6016955,34.60911765,12.52032241,9.05680891,3.4635135,392,252,33.98033872,34.11499533,1.76166098,-8.99492884,3.79269208,71.22017085,43.24436652,27.97580432,32.85642873,10.38793779,5.73159276,4.68995814,1.04163462,63,1005,102.51338248,19.3503684,1.02732721,-22.49131853,0.86034833,223.33574019,141.45517968,81.88056051,96.45812423,44.99705545,18.25191517,13.74676705,4.50514812,455,382,64.03941246,38.2606593,1.75477903,-16.80162271,2.27720024,90.41311582,59.64272347,30.77039236,39.88147877,19.7612447,7.51289413,5.52968048,1.98321364,137,1387,232.20176277,24.28492968,1.23321073,-22.49131853,1.07974682,313.74885601,201.09790314,112.65095287,136.339603,64.75830014,25.7648093,19.27644753,6.48836177,592
gap-ma60-threshold2p5-cash-flat,lagged-mean-absolute-gap,60,2.5,,,baseline,true,false,0.31639657,39,false,10.02022224,753,57.31858555,16.41258006,0.85414437,-25.44969853,0.64490273,144.67894647,90.81420308,53.86474339,63.05659934,27.75760374,3.44489562,2.55558471,0.88931091,287,252,28.53342032,28.64426582,1.47691073,-11.48007227,2.4951294,69.93418269,41.9544545,27.97972818,33.59160192,8.36285258,1.62283454,1.35372857,0.26910597,44,1005,102.2069588,19.30507141,0.99763996,-25.44969853,0.75855796,214.61312916,132.76865758,81.84447158,96.64820126,36.12045632,5.06773016,3.90931328,1.15841688,331,382,80.69845062,47.29724798,2.05420751,-16.33734423,2.89503896,88.83681968,58.06667699,30.77014269,39.5618003,18.50487669,2.16892675,1.57463839,0.59428837,117,1387,265.3848416,26.44629624,1.29210082,-25.44969853,1.03915951,303.44994884,190.83533458,112.61461427,136.21000156,54.62533301,7.23665691,5.48395167,1.75270524,448
gap-ma60-threshold2p5-cash-flat,lagged-mean-absolute-gap,60,2.5,,,elevated,false,false,,,false,,753,53.94144363,15.56835988,0.81810842,-26.04907328,0.59765504,144.68417398,90.81762222,53.86655177,63.05743548,27.76018674,5.61842018,4.22887192,1.38954827,287,252,27.2082104,27.31338192,1.41961188,-11.54520834,2.36577644,69.93695198,41.95606498,27.980887,33.5923976,8.36366737,2.65819547,2.23771733,0.42047814,44,1005,95.82615551,18.34992785,0.95672931,-26.04907328,0.70443688,214.62112596,132.7736872,81.84743877,96.64983308,36.12385412,8.27661565,6.46658925,1.81002641,331,382,78.2806992,46.00419476,2.01007976,-16.45935484,2.7950181,88.84021996,58.06922888,30.77099107,39.5625869,18.50664199,3.5237057,2.59513014,0.92857555,117,1387,249.12023925,25.40794499,1.25026976,-26.04907328,0.97538767,303.46134592,190.84291608,112.61842984,136.21241998,54.6304961,11.80032135,9.06171939,2.73860196,448
gap-ma60-threshold2p5-cash-flat,lagged-mean-absolute-gap,60,2.5,,,stress,false,false,,,false,,753,44.00620908,13.01106644,0.70725261,-27.71332375,0.46948777,144.69754245,90.8282095,53.86933295,63.06072907,27.76748043,11.77604822,8.99695208,2.77909614,287,252,22.84376547,22.93058963,1.22644332,-11.75944723,1.94997173,69.94935963,41.96159835,27.98776128,33.59555344,8.3660449,5.5969516,4.75599496,0.84095664,44,1005,76.90264974,15.37284841,0.82697365,-27.71332375,0.55470966,214.64690208,132.78980784,81.85709424,96.65628251,36.13352533,17.37299982,13.75294704,3.62005278,331,382,70.98584263,42.06552555,1.87318196,-16.80162271,2.5036585,88.85085277,58.07674867,30.7741041,39.56513319,18.51161548,7.35571939,5.4985693,1.85715009,117,1387,202.4784863,22.19317024,1.11841745,-27.71332375,0.80081229,303.49775485,190.86655651,112.63119834,136.22141571,54.64514081,24.7287192,19.25151634,5.47720287,448
gap-ma60-threshold2p75-cash-flat,lagged-mean-absolute-gap,60,2.75,,,baseline,true,true,0.06267217,29,false,6.4148483,753,72.24464871,20.00605257,1.00071947,-23.36824347,0.85612137,134.55147133,80.67325243,53.8782189,59.82720063,20.8460518,3.12142165,2.45299865,0.668423,209,252,24.02844004,24.12019228,1.24755262,-11.46420986,2.10395593,65.68308318,37.71287997,27.97020321,33.35591981,4.35696016,1.48621307,1.3459459,0.14026717,12,1005,113.63235085,20.96034564,1.05878349,-23.36824347,0.89695854,200.23455451,118.3861324,81.84842211,93.18312044,25.20301196,4.60763472,3.79894455,0.80869017,221,382,92.14325172,53.33894641,2.23819344,-16.33734423,3.26484805,85.91917323,55.14046754,30.7787057,38.67234282,16.46812471,2.07572887,1.54700961,0.52871925,108,1387,310.48014565,29.13931631,1.38709121,-23.36824347,1.2469622,286.15372774,173.52659993,112.6271278,131.85546326,41.67113667,6.68336359,5.34595416,1.33740943,329
gap-ma60-threshold2p75-cash-flat,lagged-mean-absolute-gap,60,2.75,,,elevated,false,false,,,false,,753,68.85427738,19.20855448,0.96792156,-23.66026195,0.81184877,134.5575822,80.67615705,53.88142515,59.82814301,20.84801405,5.11312023,4.06870936,1.04441087,209,252,22.84340452,22.93022719,1.19591041,-11.52043891,1.99039528,65.68596927,37.71409722,27.97187205,33.35668332,4.3574139,2.44468139,2.22551389,0.2191675,12,1005,107.42634302,20.06970804,1.02156447,-23.66026195,0.84824539,200.24355147,118.39025427,81.8532972,93.18482633,25.20542794,7.55780162,6.29422324,1.26357837,221,382,89.67229068,52.04529161,2.19621728,-16.45935484,3.16204931,85.92256172,55.14286342,30.7796983,38.6732185,16.46964491,3.37822686,2.55210313,0.82612373,108,1387,293.43029628,28.15102794,1.34852885,-23.66026195,1.18980204,286.16611319,173.53311769,112.63299549,131.85804484,41.67507285,10.93602848,8.84632637,2.08970211,329
gap-ma60-threshold2p75-cash-flat,lagged-mean-absolute-gap,60,2.75,,,stress,false,false,,,false,,753,58.72220439,16.75991483,0.86576374,-24.4782511,0.68468596,134.57032619,80.685308,53.88501819,59.83174009,20.85356791,10.76575201,8.67693078,2.08882123,209,252,18.74344783,18.81352186,1.01327969,-11.71000642,1.60661926,65.69938123,37.7190006,27.98038064,33.36025738,4.35874321,5.16993273,4.73159737,0.43833536,12,1005,88.47221796,17.21973875,0.900491,-24.4782511,0.70347096,200.26970742,118.4043086,81.86539883,93.19199747,25.21231113,15.93568475,13.40852816,2.52715659,221,382,82.17994371,48.08662177,2.06550605,-16.80162271,2.86202247,85.9332061,55.1499532,30.7832529,38.67601956,16.47393364,7.06512217,5.41287537,1.65224679,108,1387,243.35858058,25.03060205,1.22467619,-24.4782511,1.02256497,286.20291352,173.55426179,112.64865173,131.86801703,41.68624477,23.00080691,18.82140353,4.17940338,329
