strategyId,variant,componentStrategyId,componentVariant,researchInstrument,signalInstrument,componentGrossReturnPct,componentTradingCostPct,componentNetReturnPct,signalDate,issueDate,targetDate,entryTradeDate,exitTradeDate,targetTradeDate,direction,sourceId,windowId,thesisKind,priorCloseThesisKind,leadDays,confidence,weightedAnomalyF,coolingDemandAnomalyF,coolingDemandCoveragePct,coolingDemandExtremeCount,coveragePct,coldCoveragePct,warmCoveragePct,extremeCount,storageDate,storageReleaseAt,storageBcf,storageSeasonalAverageBcf,storageSeasonalDiffPct,storageDeficitHeatTilt,heatSizeMultiplier,indexFraction,ungPosition,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,netReturnPct,componentMaterialRow,executionInstrument,executionPriceConvention,priorUngPosition,deployedUngPosition,deployedVooPosition,deployedQqqmPosition,ungOvernightReturnPct,ungIntradayReturnPct,vooReturnPct,qqqmReturnPct,indexOvernightReturnPct,indexIntradayReturnPct,overnightPortfolioReturnPct,intradayPortfolioReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,gasTargetTurnover,vooTargetTurnover,qqqmTargetTurnover,gasTurnover,vooTurnover,qqqmTurnover,indexTurnover,totalTurnover,gasTradingCostPct,vooTradingCostPct,qqqmTradingCostPct,borrowCostPct,frictionContractId,frictionScenarioId,equity,equityPct,drawdownPct,rank,realizedMovePct,reversionDemandMode,weatherResolutionMode,weatherResolutionSource,weatherResolutionIssueDate,weatherResolutionSourceIds,weatherResolutionOriginalAnomalyF,weatherResolutionAnomalyF,weatherResolutionShiftF,weatherResolutionAction,weatherResolutionScale,priorCloseComponentThesisKinds,investedIndexFraction,cashFraction,indexRiskMode,indexRiskOn,sourceStrategyId,blendLeg,followPosition,reversionPosition,componentThesisKinds,positionPolicy,holdPeriodPolicy,holdPeriodAction,holdPeriodParentDay,holdPeriodLimit,followFreshnessPolicy,followFreshnessAction,followFreshnessAgeDays,weatherResolutionPolicy,weatherResolutionAvailableFromDate,weatherResolutionReliefF,coldFollowStoragePolicy,coldFollowStorageAction,coldFollowStorageMinSeasonDrawdownBcf,coldFollowStorageMaxStorageVsSeasonalAverageBcf,heatingDemandPolicy,heatingDemandAction,heatingDemandAnomalyF,heatingDemandScale,coldDemandCoveragePct,warmDemandCoveragePct,storageReleaseDate,storageAvailableFromDate,storageSeasonPeakBcf,storageSeasonDrawdownBcf,storageVsSeasonalAverageBcf,storageSeasonalPercentile,storageWeeklyChangeBcf,storageWeeklyChangeVsSeasonalAverageBcf,overlayRiskMultiplier,effectiveOverlayCap,materialRow,activeReturnPct,componentSplit,split
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.7173,0,-0.7174,2025-03-11,2025-03-11,2025-03-11,2025-03-11,2025-03-11,2025-03-11,long,US-INDEX-BASKET,index-fallback,index-fallback,warm-short,0,0,0,0,0,0,0,0,0,0,2025-02-28,2025-03-06T15:30:00.000Z,1760,1963.8,-10.3778,true,1,1,0,-2.308,-0.7324,-1.1674,0.0234,-1.1908,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.56276469,0,0.784,0.196,1.04909778,-3.32225598,-0.82055125,-0.37973269,-0.23135737,-0.50218307,-0.67860227,-0.49213941,-0.67860227,-0.51218012,0.55314274,0.44346566,0.11161261,0.56276469,0.44192381,0.11124096,0.55316476,1.11592945,0.01788626,0.00438925,0.00110486,0,qore-causal-etf-execution-v2,baseline,219554.25,119.5543,-10.5076,0,,fixed,none,,,,,,,,1,follow:warm-short|reversion:reversion-short,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.4584,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,2.5791,0.0234,2.5556,2025-03-08,2025-03-08,2025-03-15,2025-03-12,2025-03-12,2025-03-12,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,winter-alpha-blend,warm-short,index-fallback,7,1,10.625,,,,0.8208,0,0.8208,17,2025-02-28,,1760,1915.53,,,,0.4375,-0.5625,-7.0017,0.6199,2.5791,0.0234,2.5556,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,-0.55125,0.343,0.08575,-4.16667179,-2.95831404,0.4850618,1.15901587,1.20232534,-0.57567676,1.17881472,1.38394921,1.17881472,1.37683429,0.55125,0.4403906,0.11099235,0.55125,0.43975909,0.11185533,0.55161442,1.10286442,0.01784794,0.00444943,0.00113174,0,qore-causal-etf-execution-v2,baseline,225165.18,125.1652,-8.2205,103.2916,,,,close-forecast,2025-03-12,gefs-mean|gfs,10.419,13.282,2.863,confirm-scaled,1.1079,,0.4375,0,full-index-fallback,true,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,confirmed-follow+weather-hybrid-reversion,-0.3906,-0.277,follow:warm-short|reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept|parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,2025-03-12,-2.863,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,hdd-scaled-up,-16.199,1.25,0,0.9679,2025-03-06,2025-03-07,3972,2212,-155.53,37.78,-80,32.02,1.25,0.5625,true,1.9358,validation,validation
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.3064,0.0246,0.2817,2025-03-08,2025-03-08,2025-03-15,2025-03-13,2025-03-13,2025-03-13,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-long,warm-short,7,1,10.821,,,,1,0,0,17,2025-02-28,,1760,1915.53,,,,0.8875,0.1125,-1.0162,-1.4074,0.3064,0.0246,0.2817,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.50769489,0.11025,0.6958,0.17395,-2.54041223,1.56398065,-1.30607261,-1.81281399,-0.06949165,-1.33892707,1.31149354,-0.99210295,1.31149354,-1.02975679,0.63801056,0.35945399,0.08973716,0.61794489,0.36396963,0.09095429,0.45492393,1.07286881,0.02003357,0.00368743,0.00092147,0,qore-causal-etf-execution-v2,baseline,225799.47,125.7995,-7.962,92.0123,,,,close-forecast,2025-03-13,gefs-mean|gfs,10.821,19.365,8.544,adverse-shrunk,0.45,follow:warm-short|reversion:reversion-short,0.8875,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,vol-confirmed-weather-hybrid-reversion,0,0.1125,reversion:reversion-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2025-03-13,-8.544,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2025-03-06,2025-03-07,3972,2212,-155.53,37.78,-80,32.02,1.25,0.5625,true,1.6892,validation,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,2.0793,0,2.0793,2025-03-14,2025-03-14,2025-03-14,2025-03-14,2025-03-14,2025-03-14,long,US-INDEX-BASKET,index-fallback,index-fallback,reversion-long,0,0,0,0,0,0,0,0,0,0,2025-03-07,2025-03-13T14:30:00.000Z,1698,1914.6,-11.3131,true,1,1,0,1.6799,2.1258,1.8308,0.0047,1.8261,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.11094882,0,0.784,0.196,-1.30658275,3.02601092,2.05307476,2.41675692,0.89559622,1.21926939,0.62842646,1.194884,0.62842646,1.19770549,0.11312411,0.08989822,0.02318553,0.11094882,0.08847848,0.02230533,0.11078381,0.22173263,0.00357267,0.00089035,0.00022446,0,qore-causal-etf-execution-v2,baseline,229922.8,129.9228,-6.2813,0,,fixed,none,,,,,,,,1,reversion:reversion-long,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.2997,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.7244,0,0.7244,2025-03-17,2025-03-17,2025-03-17,2025-03-17,2025-03-17,2025-03-17,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-07,2025-03-13T14:30:00.000Z,1698,1914.6,-11.3131,true,1,1,0,-2.6159,0.7403,0.7255,0,0.7255,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.196,-1.6980304,-0.93371037,0.76331733,0.64816437,-0.00358599,0.74389801,-0.00351595,0.72902005,-0.00351595,0.72899161,0,0.00014341,0.00013787,0,0.00015568,0.00012491,0.00028059,0.00028059,0,0.00000156,0.00000125,0,qore-causal-etf-execution-v2,baseline,231590.89,131.5909,-5.6014,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0148,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-1.149,0,-1.149,2025-03-18,2025-03-18,2025-03-18,2025-03-18,2025-03-18,2025-03-18,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-07,2025-03-13T14:30:00.000Z,1698,1914.6,-11.3131,true,1,1,0,0.8954,-1.1739,-1.1501,0,-1.1501,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.19537458,2.0263917,-1.108544,-1.05483479,-1.65022793,-0.46053238,-0.71682599,-0.45133872,-0.70189057,-0.45133872,-0.69872943,0,0.00028227,0.0001375,0,0.00068018,0,0.00068018,0.00068018,0,0.00000677,0,0,qore-causal-etf-execution-v2,baseline,228927.36,128.9274,-6.687,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0238,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,1.0735,0,1.0735,2025-03-19,2025-03-19,2025-03-19,2025-03-19,2025-03-19,2025-03-19,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-07,2025-03-13T14:30:00.000Z,1698,1914.6,-11.3131,true,1,1,0,4.3905,1.0973,1.0743,0,1.0743,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78425098,0.1950461,2.94255522,1.40653109,1.05059735,1.28401687,0.3366677,0.75804018,0.32957387,0.74224193,0.32957387,0.74468817,0,0.00035737,0.00112852,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,231386.73,131.3867,-5.6846,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.023,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.4579,0.0102,0.4477,2025-03-15,2025-03-15,2025-03-25,2025-03-20,2025-03-20,2025-03-20,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-short,index-fallback,10,1,7.633,,,,0.9528,0,0,0,2025-03-07,,1698,1832.44,,,,0.75,-0.25,-5.2796,-0.2539,0.4579,0.0102,0.4477,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,-0.245,0.588,0.147,-2.0134262,-3.3333313,-0.23019155,-0.34849806,-0.68280878,0.43192403,-0.66866511,1.13413033,-0.66866511,1.11633244,0.245,0.19617373,0.04827589,0.245,0.19634925,0.04796203,0.24431128,0.48931128,0.00778758,0.00195036,0.00047641,0,qore-causal-etf-execution-v2,baseline,232422.64,132.4226,-5.2623,26.8486,,,,,,,7.633,,,missing-kept,1,,0.75,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-hybrid-reversion,0,-0.25,reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,,,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2025-03-13,2025-03-14,3972,2274,-134.44,40,-62,21.09,1.25,0.5625,true,0.7015,validation,validation
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.4515,0.0003,0.4512,2025-03-15,2025-03-15,2025-03-25,2025-03-21,2025-03-21,2025-03-21,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-short,reversion-short,10,1,7.633,,,,0.9528,0,0,0,2025-03-14,,1707,1775.87,,,,0.75,-0.25,-1.5588,0.092,0.4515,0.0003,0.4512,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.23613966,-0.245,0.588,0.14546008,0.14171321,-1.69811603,0.02500178,0.3598602,-0.88647893,0.98745766,-0.68031287,1.13955499,-0.68031287,1.13147114,0.01079873,0.00409874,0.00093037,0.00886034,0.00500465,0,0.00500465,0.013865,0.0002816,0.00004971,0,0,qore-causal-etf-execution-v2,baseline,233471.34,133.4713,-4.8349,26.8486,,,,,,,7.633,,,missing-kept,1,reversion:reversion-short,0.75,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-hybrid-reversion,0,-0.25,reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,,,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2025-03-20,2025-03-21,3972,2265,-68.87,46.67,9,65.58,1.25,0.5625,true,0.3592,validation,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,1.7886,0,1.7886,2025-03-24,2025-03-24,2025-03-24,2025-03-24,2025-03-24,2025-03-24,long,US-INDEX-BASKET,index-fallback,index-fallback,reversion-short,0,0,0,0,0,0,0,0,0,0,2025-03-14,2025-03-20T14:30:00.000Z,1707,1887.4,-9.5581,true,1,1,0,-0.8637,1.8276,1.2096,0.0102,1.1994,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.23915451,0,0.784,0.196,1.10364463,-1.94589394,1.75487835,2.1184567,1.27288298,0.54775418,0.66918483,0.53679909,0.66918483,0.53023826,0.23812682,0.19758474,0.05006313,0.23915451,0.19451865,0.04873946,0.24325811,0.48241262,0.00770416,0.0019582,0.00049066,0,qore-causal-etf-execution-v2,baseline,236271.59,136.2716,-3.6935,0,,fixed,none,,,,,,,,1,reversion:reversion-short,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.6282,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.3078,0,0.3078,2025-03-25,2025-03-25,2025-03-25,2025-03-25,2025-03-25,2025-03-25,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-14,2025-03-20T14:30:00.000Z,1707,1887.4,-9.5581,true,1,1,0,-1.5973,0.3142,0.308,0,0.308,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.19598942,0.677635,-2.25961217,0.23801215,0.61916596,0.22393915,0.0901106,0.21950683,0.0883041,0.21950683,0.08849534,0,0.00020293,0.00000219,0,0.00025905,0,0.00025905,0.00025905,0,0.0000026,0,0,qore-causal-etf-execution-v2,baseline,236999.31,136.9993,-3.3968,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0062,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-1.272,0,-1.272,2025-03-26,2025-03-26,2025-03-26,2025-03-26,2025-03-26,2025-03-26,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-14,2025-03-20T14:30:00.000Z,1707,1887.4,-9.5581,true,1,1,0,-0.9346,-1.2985,-1.2729,0,-1.2729,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78370194,0.19629398,0.39350676,-1.32288319,-1.1664774,-1.82641746,-0.05688038,-1.24243983,-0.05586473,-1.21772264,-0.05586473,-1.21704236,0,0.0006031,0.0006102,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,233982.54,133.9825,-4.6265,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0256,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.3313,0,-0.3313,2025-03-27,2025-03-27,2025-03-27,2025-03-27,2025-03-27,2025-03-27,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-14,2025-03-20T14:30:00.000Z,1707,1887.4,-9.5581,true,1,1,0,1.3406,-0.3385,-0.3315,0,-0.3315,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78444044,0.19525098,0.19861428,1.13974003,-0.27515496,-0.59170896,-0.29112627,-0.04751807,-0.28516167,-0.04644246,-0.28516167,-0.04631002,0,0.00024142,0.00049209,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,233206.89,133.2069,-4.9427,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.007,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-2.0732,0,-2.0732,2025-03-28,2025-03-28,2025-03-28,2025-03-28,2025-03-28,2025-03-28,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-21,2025-03-27T14:30:00.000Z,1744,1863.8,-6.4277,true,1,1,0,4.5076,-2.1184,-2.0748,0,-2.0748,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78476277,0.1948605,0.39196435,4.09956155,-1.99727853,-2.60291154,-0.29418993,-1.82966557,-0.2881375,-1.79182008,-0.2881375,-1.78665718,0,0.00068455,0.00100256,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,228368.31,128.3683,-6.9149,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0436,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.4741,0,0.474,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2025-03-31,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-21,2025-03-27T14:30:00.000Z,1744,1863.8,-6.4277,true,1,1,0,1.3127,0.4809,0.4732,0,0.4731,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.196,3.70370801,-2.30560673,0.60885534,-0.03106122,-1.15917408,1.65913391,-1.13431924,1.62595123,-1.13431924,1.60746283,0,0.00130569,0.0020542,0,0.00177867,0.00276523,0.0045439,0.0045439,0,0.00001758,0.00002734,0,qore-causal-etf-execution-v2,baseline,229448.72,129.4487,-6.4745,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0077,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.4484,0,0.4484,2025-04-01,2025-04-01,2025-04-01,2025-04-01,2025-04-01,2025-04-01,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-21,2025-03-27T14:30:00.000Z,1744,1863.8,-6.4277,true,1,1,0,-4.211,0.4579,0.4484,0,0.4484,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.19565866,-2.26746764,-1.98863665,0.36776733,0.81856022,-0.30967765,0.77001995,-0.30357001,0.75422207,-0.30357001,0.75192648,0,0.00058642,0.000266,0,0.00060184,0,0.00060184,0.00060184,0,0.000006,0,0,qore-causal-etf-execution-v2,baseline,230477.57,130.4776,-6.0551,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0096,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.6137,0,0.6137,2025-04-02,2025-04-02,2025-04-02,2025-04-02,2025-04-02,2025-04-02,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-21,2025-03-27T14:30:00.000Z,1744,1863.8,-6.4277,true,1,1,0,1.6908,0.6262,0.6137,0,0.6137,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78360772,0.19597271,1.78743439,-0.09492386,0.60295326,0.71942685,-1.15225758,1.79941593,-1.12913014,1.76269536,-1.12913014,1.74279223,0,0.00064439,0.00045538,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,231892.01,131.892,-5.4786,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0126,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-4.7764,0,-4.7764,2025-04-03,2025-04-03,2025-04-03,2025-04-03,2025-04-03,2025-04-03,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-21,2025-03-27T14:30:00.000Z,1744,1863.8,-6.4277,true,1,1,0,2.4703,-4.8739,-4.7764,0,-4.7764,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78379754,0.19540533,3.61045252,-1.10041163,-4.76962286,-5.29082333,-3.587714,-1.3338317,-3.51618325,-1.30616024,-3.51618325,-1.26023325,0,0.00072777,0.0006619,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,220815.92,120.8159,-9.9933,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0974,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-5.7359,0,-5.7359,2025-04-04,2025-04-04,2025-04-04,2025-04-04,2025-04-04,2025-04-04,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-28,2025-04-03T14:30:00.000Z,1773,1844.2,-3.8608,true,1,1,0,-7.0932,-5.8594,-5.7359,0,-5.7359,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78329457,0.19507005,-6.49049438,-0.6445174,-5.79569254,-6.11430976,-2.65833459,-3.28853045,-2.6022689,-3.21733984,-2.6022689,-3.13361601,0,0.00067189,0.00040049,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,208150.14,108.1501,-15.156,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.1235,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-0.3039,0,-0.3039,2025-04-07,2025-04-07,2025-04-07,2025-04-07,2025-04-07,2025-04-07,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-28,2025-04-03T14:30:00.000Z,1773,1844.2,-3.8608,true,1,1,0,-4.8403,-0.3104,-0.3039,0,-0.3039,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78236109,0.19450355,0.24949718,-5.07715505,-0.42103302,0.13195473,-3.45193618,3.25392816,-3.3747008,3.17805972,-3.3747008,3.07080972,0,0.00116888,0.00118573,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,207517.57,107.5176,-15.4139,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0065,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-1.4991,0,-1.4991,2025-04-08,2025-04-08,2025-04-08,2025-04-08,2025-04-08,2025-04-08,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-28,2025-04-03T14:30:00.000Z,1773,1844.2,-3.8608,true,1,1,0,-4.1426,-1.5334,-1.4991,0,-1.4991,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78261842,0.19569277,2.72679846,-6.68708247,-1.47122024,-1.78211278,3.46157343,-4.82788044,3.3839435,-4.7231764,3.3839435,-4.88300602,0,0.0020887,0.00033405,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v2,baseline,204406.68,104.4067,-16.6819,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0343,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,9.5724,0,9.5724,2025-04-09,2025-04-09,2025-04-09,2025-04-09,2025-04-09,2025-04-09,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-28,2025-04-03T14:30:00.000Z,1773,1844.2,-3.8608,true,1,1,0,7.3304,9.7673,9.5724,0,9.5724,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.784,0.19593787,-0.32823507,7.68387255,9.27443087,11.73861974,-0.60192241,10.43033875,-0.58840856,10.22099125,-0.58840856,10.16082186,0,0.00186769,0.00089631,0,0.0028366,0,0.0028366,0.0028366,0,0.0000282,0,0,qore-causal-etf-execution-v2,baseline,223973.3,123.9733,-8.7063,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.1949,holdout,validation
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-3.4766,0,-3.4766,2025-04-10,2025-04-10,2025-04-10,2025-04-10,2025-04-10,2025-04-10,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2025-03-28,2025-04-03T14:30:00.000Z,1773,1844.2,-3.8608,true,1,1,0,-5.8614,-3.5427,-3.4766,0,-3.4766,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78332974,0.196,-2.44649046,-3.50052298,-3.41414782,-4.0570238,-2.09195113,-1.48190017,-2.05515374,-1.45129066,-2.05515374,-1.42148485,0,0.0011623,0.00296082,0,0,0.00208686,0.00208686,0.00208686,0,0,0.00002044,0,qore-causal-etf-execution-v2,baseline,216186.65,116.1866,-11.8803,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0661,holdout,validation
